game_id,title,description,price,platform,genre,developer,stock_quantity,release_date
337,AMET CURSUS ID TURPIS INTEGER,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",$36.55,Xbox,Puzzle,Spencer LLC,858,10/20/2017
338,ENIM,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",$31.21,PC,Sports,"Corwin, McClure and Flatley",48,03/27/2007
339,VULPUTATE NONUMMY MAECENAS TINCIDUNT,Nullam varius.,$57.48,Switch,Platformer,Zemlak LLC,378,08/10/2002
340,DUI PROIN LEO ODIO PORTTITOR,Donec quis orci eget orci vehicula condimentum.,$32.38,PC,Stealth,"Wolf, Bins and Brekke",63,05/19/2005
341,INTERDUM MAURIS,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",$23.95,Switch,Fighting,"Gibson, Aufderhar and Kerluke",884,07/10/2012
342,VIVERRA DAPIBUS NULLA,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",$8.57,PS5,Strategy,"Franecki, Raynor and Cormier",286,05/07/1997
343,VESTIBULUM SAGITTIS SAPIEN CUM,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",$1.80,PS5,Action,Thompson LLC,20,10/11/2001
344,EGESTAS METUS AENEAN FERMENTUM DONEC,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",$16.07,PS5,Survival,"Roob, Tillman and Romaguera",947,07/16/2002
345,SED MAGNA,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",$34.68,PC,Action,"Emard, Collins and Tromp",428,01/05/1997
346,ACCUMSAN TELLUS NISI,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",$33.98,Switch,Puzzle,"McLaughlin, Rosenbaum and Zulauf",924,02/14/2011
347,MI PEDE,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,$30.26,PS5,Puzzle,Smitham and Sons,430,07/19/2005
348,SUSPENDISSE ACCUMSAN TORTOR QUIS,Duis aliquam convallis nunc.,$48.65,Switch,Sports,Nolan-Rowe,806,10/26/1998
349,ELEIFEND LUCTUS ULTRICIES EU,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,$45.66,PS5,Adventure,"Schiller, Pollich and Rempel",196,11/13/2014
350,SOLLICITUDIN VITAE,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",$13.18,Xbox,Role-playing,Labadie Inc,756,11/08/2023
351,MI PEDE,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",$30.10,Switch,Action,"Vandervort, White and Beer",981,01/06/1994
352,NULLA NUNC PURUS PHASELLUS,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",$8.39,PS5,Role-playing,"Harber, Homenick and Kessler",648,10/21/2019
353,ANTE VESTIBULUM ANTE IPSUM PRIMIS,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",$42.94,PC,Action,Wiegand-Batz,475,03/25/2021
354,SEMPER,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,$20.67,Switch,Racing,Wisoky-Hodkiewicz,56,02/13/2007
355,BLANDIT NAM NULLA INTEGER,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,$35.56,Xbox,Puzzle,"Beier, Sporer and Waters",778,04/13/2023
356,VESTIBULUM PROIN,Etiam justo. Etiam pretium iaculis justo.,$31.66,Switch,Action,Goyette and Sons,888,01/16/2024
357,EGET,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,$24.41,Xbox,Strategy,Marks-Mohr,500,06/13/2021
358,MI INTEGER AC NEQUE,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",$23.57,PS5,Rhythm,Senger Inc,876,10/05/2013
359,SCELERISQUE QUAM TURPIS ADIPISCING,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,$23.24,Switch,MMORPG,Fisher-Jacobs,206,02/24/2008
360,VOLUTPAT,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",$45.74,Switch,Puzzle,"Lesch, Boyle and Huel",813,06/22/1994
361,TORTOR,Aenean auctor gravida sem.,$54.02,Xbox,Fighting,"Bruen, Hodkiewicz and Sawayn",758,10/28/2017
362,RUTRUM,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,$23.41,PS5,Fighting,"Dickens, Beer and Berge",162,01/08/2012
363,TINCIDUNT LACUS,"Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",$57.43,PC,Puzzle,"Rogahn, Bartell and Braun",692,12/08/2013
364,TELLUS NULLA,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",$40.46,PC,Platformer,Jacobi-Marquardt,456,02/07/2017
365,INTEGER A NIBH,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",$0.01,Xbox,Rhythm,"Stehr, Fay and Nitzsche",551,02/21/2020
366,A PEDE POSUERE,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",$42.37,Switch,MMORPG,"Wiegand, Schaden and Dibbert",183,10/21/2006
367,DUIS AC NIBH,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,$0.24,PC,MMORPG,Wolff-Hodkiewicz,855,12/03/2014
368,QUIS,Nam tristique tortor eu pede.,$57.20,Switch,Fighting,"Kulas, Ortiz and Schuster",327,10/11/2014
369,AT NIBH,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,$56.36,Switch,Puzzle,Bradtke Inc,919,07/05/2004
370,TELLUS NISI EU ORCI MAURIS,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",$47.36,PC,Fighting,"Roob, Howe and Wyman",795,12/10/1998
371,HAC HABITASSE,Aenean sit amet justo.,$37.64,PC,Racing,Cormier-Price,461,08/21/2023
372,VESTIBULUM ALIQUET ULTRICES ERAT TORTOR,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",$48.11,PS5,Platformer,"Thompson, Howe and Kunde",607,03/10/2006
373,IPSUM AC TELLUS SEMPER,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,$6.49,PS5,Simulation,"Douglas, Morissette and Abbott",642,08/23/2003
374,AMET NUNC VIVERRA DAPIBUS,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",$9.76,PS5,Rhythm,Wehner and Sons,80,12/29/2012
375,ID LIGULA SUSPENDISSE ORNARE CONSEQUAT,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",$30.75,PS5,Role-playing,Upton Inc,93,04/09/2009
376,NULLA NISL NUNC NISL,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,$31.26,Switch,Adventure,Williamson and Sons,502,09/07/2019
377,HAC HABITASSE PLATEA DICTUMST,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",$6.56,Switch,Racing,Bartoletti-Fay,214,03/17/2009
378,ANTE,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",$38.90,Switch,Adventure,Cormier Group,840,02/16/1998
379,UT TELLUS,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",$23.70,PC,Racing,Kautzer-VonRueden,920,12/09/2011
380,SAPIEN PLACERAT ANTE NULLA,Maecenas pulvinar lobortis est.,$9.45,PC,Puzzle,Mann LLC,327,01/29/2024
381,LECTUS PELLENTESQUE EGET NUNC DONEC,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",$55.91,Switch,Platformer,Kris-MacGyver,146,06/14/2024
382,VESTIBULUM SAGITTIS SAPIEN CUM SOCIIS,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",$12.98,PS5,Role-playing,"Bode, Lemke and Hamill",951,04/20/2005
383,A LIBERO NAM DUI PROIN,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",$28.31,Switch,Rhythm,Hyatt Group,147,05/07/2009
384,VITAE NISI NAM,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",$35.44,Xbox,Puzzle,Welch-Walter,538,12/27/1997
385,PELLENTESQUE EGET NUNC DONEC QUIS,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",$22.00,PS5,Survival,Keebler LLC,364,05/15/2014
386,AMET NUNC VIVERRA DAPIBUS NULLA,"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",$47.89,Xbox,Strategy,Nienow and Sons,334,04/24/2014
387,SED TINCIDUNT EU FELIS FUSCE,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",$3.20,PS5,MMORPG,Hilpert-Farrell,937,04/08/1999
388,LIBERO,"Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",$15.50,Switch,Adventure,"Pfannerstill, Heaney and Wehner",61,07/11/2020
389,CUBILIA CURAE NULLA,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",$25.72,PC,Simulation,Swaniawski-Jaskolski,971,10/18/2021
390,VEL PEDE MORBI PORTTITOR,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",$18.35,PS5,Survival,Haley Group,515,10/01/2024
391,AMET EROS SUSPENDISSE ACCUMSAN,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",$39.41,Xbox,Racing,Grimes-Beahan,199,03/12/2014
392,TORTOR EU PEDE,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",$57.32,PC,Racing,Breitenberg Group,813,03/06/2002
393,DIAM NEQUE VESTIBULUM,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",$38.12,PS5,Survival,Carter-Morissette,850,06/21/2001
394,IPSUM,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,$3.57,PS5,Rhythm,Boyle Inc,331,04/02/1996
395,A PEDE POSUERE,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,$30.54,Switch,Strategy,Kemmer-Price,553,11/30/2003
396,ULTRICES,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",$50.51,PC,Puzzle,O'Keefe-Spinka,804,09/09/2011
397,DUIS FAUCIBUS ACCUMSAN,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",$21.61,PC,Sports,Casper LLC,626,08/27/1999
398,EU PEDE,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",$34.01,PC,Survival,Sanford Inc,161,06/23/1995
399,AT LOREM,Phasellus in felis. Donec semper sapien a libero.,$49.01,PC,Fighting,Mosciski-McGlynn,90,09/21/2024
400,LUCTUS NEC MOLESTIE,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",$14.06,PS5,Stealth,Langosh-Durgan,929,11/14/2022
401,PELLENTESQUE QUISQUE PORTA,Nulla nisl. Nunc nisl.,$55.45,Switch,Rhythm,McDermott-Bahringer,43,08/07/1995
402,NON,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,$30.04,Switch,Horror,"Lesch, Schaefer and Braun",75,07/31/2006
